datetime,weekday,flow_usage,power_usage,idle_time
2026-04-30 20:52:00,4,0.953,15.312,0
2026-04-30 20:53:00,4,0.981,15.226,0
2026-04-30 20:54:00,4,0.968,15.408,0
2026-04-30 20:55:00,4,0.993,15.236,0
2026-04-30 20:56:00,4,0.985,15.257,0
2026-04-30 20:57:00,4,0.975,15.482,0
2026-04-30 20:58:00,4,0.954,15.421,0
2026-04-30 20:59:00,4,0.953,15.079,0
2026-04-30 21:00:00,4,0.956,15.281,0
2026-04-30 21:01:00,4,0.994,15.112,0
2026-04-30 21:02:00,4,0.998,34.963,0
2026-04-30 21:03:00,4,0.957,15.343,0
2026-04-30 21:04:00,4,0.996,15.124,0
2026-04-30 21:05:00,4,0.965,15.178,0
2026-04-30 21:06:00,4,0.998,15.138,0
2026-04-30 21:07:00,4,0.961,15.374,0
2026-04-30 21:08:00,4,0.992,15.329,0
2026-04-30 21:09:00,4,0.957,15.291,0
2026-04-30 21:10:00,4,0.958,15.461,0
2026-04-30 21:11:00,4,0.991,15.411,0
2026-04-30 21:12:00,4,0.977,15.433,0
2026-04-30 21:13:00,4,0.978,15.1,0
2026-04-30 21:14:00,4,0.987,15.435,0
2026-04-30 21:15:00,4,0.957,15.393,0
2026-04-30 21:16:00,4,0.977,15.399,0
2026-04-30 21:17:00,4,0.981,15.075,0
2026-04-30 21:18:00,4,0.968,15.157,0
2026-04-30 21:19:00,4,0.988,15.273,0
2026-04-30 21:20:00,4,0.983,15.472,0
2026-04-30 21:21:00,4,0.995,15.25,0
2026-04-30 21:22:00,4,0.955,32.507,0
2026-04-30 21:23:00,4,0.955,15.051,0
2026-04-30 21:24:00,4,0.98,15.08,0
2026-04-30 21:25:00,4,0.956,15.318,0
2026-04-30 21:26:00,4,0.981,15.067,0
2026-04-30 21:27:00,4,0.964,15.285,0
2026-04-30 21:28:00,4,0.974,15.085,0
2026-04-30 21:29:00,4,0.961,15.336,0
2026-04-30 21:30:00,4,0.986,15.217,0
2026-04-30 21:31:00,4,0.976,15.295,0
2026-04-30 21:32:00,4,0.996,15.287,0
2026-04-30 21:33:00,4,0.994,15.053,0
2026-04-30 21:34:00,4,0.981,15.402,0
2026-04-30 21:35:00,4,0.987,15.083,0
2026-04-30 21:36:00,4,0.968,15.09,0
2026-04-30 21:37:00,4,0.977,15.297,0
2026-04-30 21:38:00,4,0.987,15.181,0
2026-04-30 21:39:00,4,0.971,15.186,0
2026-04-30 21:40:00,4,0.969,15.179,0
2026-04-30 21:41:00,4,0.963,15.438,0
2026-04-30 21:42:00,4,0.977,32.992,0
2026-04-30 21:43:00,4,0.973,15.017,0
2026-04-30 21:44:00,4,0.999,15.467,0
2026-04-30 21:45:00,4,0.992,15.144,0
2026-04-30 21:46:00,4,0.983,15.015,0
2026-04-30 21:47:00,4,0.983,15.404,0
2026-04-30 21:48:00,4,0.981,15.218,0
2026-04-30 21:49:00,4,0.954,15.325,0
2026-04-30 21:50:00,4,0.974,15.278,0
2026-04-30 21:51:00,4,0.985,15.248,0
2026-04-30 21:52:00,4,1.0,15.499,0
2026-04-30 21:53:00,4,0.985,15.031,0
2026-04-30 21:54:00,4,0.972,15.14,0
2026-04-30 21:55:00,4,0.975,15.139,0
2026-04-30 21:56:00,4,0.985,15.362,0
2026-04-30 21:57:00,4,0.993,15.331,0
2026-04-30 21:58:00,4,0.976,15.17,0
2026-04-30 21:59:00,4,0.997,15.369,0
2026-04-30 22:00:00,4,0.982,15.031,0
2026-04-30 22:01:00,4,0.967,35.88,0
2026-04-30 22:02:00,4,0.996,15.448,0
2026-04-30 22:03:00,4,0.985,15.032,0
2026-04-30 22:04:00,4,0.981,15.412,0
2026-04-30 22:05:00,4,0.996,15.018,0
2026-04-30 22:06:00,4,0.971,15.063,0
2026-04-30 22:07:00,4,0.966,15.003,0
2026-04-30 22:08:00,4,0.95,15.019,0
2026-04-30 22:09:00,4,0.954,15.034,0
2026-04-30 22:10:00,4,0.961,15.325,0
2026-04-30 22:11:00,4,0.997,15.256,0
2026-04-30 22:12:00,4,0.996,15.217,0
2026-04-30 22:13:00,4,0.956,15.431,0
2026-04-30 22:14:00,4,0.988,15.069,0
2026-04-30 22:15:00,4,0.987,15.318,0
2026-04-30 22:16:00,4,0.976,15.18,0
2026-04-30 22:17:00,4,0.956,15.173,0
2026-04-30 22:18:00,4,0.985,15.487,0
2026-04-30 22:19:00,4,0.962,15.185,0
2026-04-30 22:20:00,4,0.993,15.037,0
2026-04-30 22:21:00,4,0.963,34.42,0
2026-04-30 22:22:00,4,0.995,15.476,0
2026-04-30 22:23:00,4,0.962,15.15,0
2026-04-30 22:24:00,4,0.958,15.25,0
2026-04-30 22:25:00,4,0.965,15.256,0
2026-04-30 22:26:00,4,0.963,15.419,0
2026-04-30 22:27:00,4,0.98,15.06,0
2026-04-30 22:28:00,4,0.991,15.125,0
2026-04-30 22:29:00,4,0.971,15.171,0
2026-04-30 22:30:00,4,0.964,15.434,0
2026-04-30 22:31:00,4,0.98,15.04,0
2026-04-30 22:32:00,4,0.973,15.106,0
2026-04-30 22:33:00,4,0.997,15.498,0
2026-04-30 22:34:00,4,0.962,15.335,0
2026-04-30 22:35:00,4,0.959,15.07,0
2026-04-30 22:36:00,4,0.958,15.35,0
2026-04-30 22:37:00,4,0.959,15.207,0
2026-04-30 22:38:00,4,0.959,15.197,0
2026-04-30 22:39:00,4,0.98,15.131,0
2026-04-30 22:40:00,4,0.987,35.887,0
2026-04-30 22:41:00,4,0.988,15.237,0
2026-04-30 22:42:00,4,0.961,15.428,0
2026-04-30 22:43:00,4,0.994,15.482,0
2026-04-30 22:44:00,4,0.962,15.077,0
2026-04-30 22:45:00,4,0.952,15.464,0
2026-04-30 22:46:00,4,0.953,15.002,0
2026-04-30 22:47:00,4,0.991,15.045,0
2026-04-30 22:48:00,4,0.963,15.135,0
2026-04-30 22:49:00,4,0.963,15.336,0
2026-04-30 22:50:00,4,0.952,15.192,0
2026-04-30 22:51:00,4,0.973,15.482,0
2026-04-30 22:52:00,4,0.99,15.358,0
2026-04-30 22:53:00,4,0.974,15.246,0
2026-04-30 22:54:00,4,0.982,15.252,0
2026-04-30 22:55:00,4,0.998,15.383,0
2026-04-30 22:56:00,4,0.994,15.316,0
2026-04-30 22:57:00,4,0.956,15.138,0
2026-04-30 22:58:00,4,0.984,15.448,0
2026-04-30 22:59:00,4,0.973,15.025,0
2026-04-30 23:00:00,4,0.966,30.551,0
2026-04-30 23:01:00,4,0.999,15.267,0
2026-04-30 23:02:00,4,0.996,15.497,0
2026-04-30 23:03:00,4,0.952,15.4,0
2026-04-30 23:04:00,4,0.988,15.014,0
2026-04-30 23:05:00,4,0.975,15.329,0
2026-04-30 23:06:00,4,0.992,15.237,0
2026-04-30 23:07:00,4,0.984,15.471,0
2026-04-30 23:08:00,4,0.97,15.126,0
2026-04-30 23:09:00,4,0.967,15.015,0
2026-04-30 23:10:00,4,0.975,15.369,0
2026-04-30 23:11:00,4,0.96,15.164,0
2026-04-30 23:12:00,4,0.999,15.44,0
2026-04-30 23:13:00,4,0.962,15.314,0
2026-04-30 23:14:00,4,0.982,15.149,0
2026-04-30 23:15:00,4,0.992,15.146,0
2026-04-30 23:16:00,4,0.969,15.193,0
2026-04-30 23:17:00,4,0.971,15.274,0
2026-04-30 23:18:00,4,0.994,15.067,0
2026-04-30 23:19:00,4,0.967,36.37,0
2026-04-30 23:20:00,4,0.956,15.335,0
2026-04-30 23:21:00,4,0.992,15.434,0
2026-04-30 23:22:00,4,0.995,15.139,0
2026-04-30 23:23:00,4,0.997,15.477,0
2026-04-30 23:24:00,4,0.974,15.262,0
2026-04-30 23:25:00,4,0.962,15.343,0
2026-04-30 23:26:00,4,0.994,15.404,0
2026-04-30 23:27:00,4,0.986,15.421,0
2026-04-30 23:28:00,4,0.999,15.461,0
2026-04-30 23:29:00,4,0.954,15.309,0
2026-04-30 23:30:00,4,0.956,15.262,0
2026-04-30 23:31:00,4,0.952,15.009,0
2026-04-30 23:32:00,4,0.986,15.052,0
2026-04-30 23:33:00,4,0.95,15.339,0
2026-04-30 23:34:00,4,0.985,15.336,0
2026-04-30 23:35:00,4,0.964,15.177,0
2026-04-30 23:36:00,4,0.953,15.345,0
2026-04-30 23:37:00,4,0.985,15.132,0
2026-04-30 23:38:00,4,0.994,15.076,0
2026-04-30 23:39:00,4,0.961,33.867,0
2026-04-30 23:40:00,4,0.951,15.466,0
2026-04-30 23:41:00,4,0.965,15.305,0
2026-04-30 23:42:00,4,0.986,15.019,0
2026-04-30 23:43:00,4,0.975,15.462,0
2026-04-30 23:44:00,4,0.972,15.38,0
2026-04-30 23:45:00,4,0.973,15.125,0
2026-04-30 23:46:00,4,0.995,15.097,0
2026-04-30 23:47:00,4,0.96,15.458,0
2026-04-30 23:48:00,4,0.97,15.132,0
2026-04-30 23:49:00,4,0.984,15.106,0
2026-04-30 23:50:00,4,0.981,15.145,0
2026-04-30 23:51:00,4,0.97,15.06,0
2026-04-30 23:52:00,4,0.959,15.1,0
2026-04-30 23:53:00,4,0.983,15.277,0
2026-04-30 23:54:00,4,0.982,15.003,0
2026-04-30 23:55:00,4,0.954,15.355,0
2026-04-30 23:56:00,4,0.973,15.198,0
2026-04-30 23:57:00,4,0.985,15.412,0
2026-04-30 23:58:00,4,0.98,15.101,0
2026-04-30 23:59:00,4,0.989,32.456,0
2026-05-01 00:00:00,5,0.99,33.774,0
2026-05-01 00:01:00,5,0.972,15.291,0
2026-05-01 00:02:00,5,0.963,15.106,0
2026-05-01 00:03:00,5,0.975,15.458,0
2026-05-01 00:04:00,5,0.989,15.093,0
2026-05-01 00:05:00,5,0.972,15.114,0
2026-05-01 00:06:00,5,0.956,15.097,0
2026-05-01 00:07:00,5,0.996,15.113,0
2026-05-01 00:08:00,5,0.967,15.397,0
2026-05-01 00:09:00,5,0.971,15.098,0
2026-05-01 00:10:00,5,0.955,15.379,0
2026-05-01 00:11:00,5,0.978,15.248,0
2026-05-01 00:12:00,5,0.976,15.369,0
2026-05-01 00:13:00,5,0.992,15.332,0
2026-05-01 00:14:00,5,0.985,15.254,0
2026-05-01 00:15:00,5,0.996,15.377,0
2026-05-01 00:16:00,5,0.955,15.208,0
2026-05-01 00:17:00,5,0.965,15.122,0
2026-05-01 00:18:00,5,0.995,15.085,0
2026-05-01 00:19:00,5,0.979,28.248,0
2026-05-01 00:20:00,5,0.994,15.147,0
2026-05-01 00:21:00,5,0.983,15.047,0
2026-05-01 00:22:00,5,0.982,15.181,0
2026-05-01 00:23:00,5,0.971,15.24,0
2026-05-01 00:24:00,5,0.971,15.217,0
2026-05-01 00:25:00,5,0.982,15.17,0
2026-05-01 00:26:00,5,0.974,15.188,0
2026-05-01 00:27:00,5,0.964,15.261,0
2026-05-01 00:28:00,5,0.989,15.293,0
2026-05-01 00:29:00,5,0.958,15.045,0
2026-05-01 00:30:00,5,0.988,15.003,0
2026-05-01 00:31:00,5,0.996,15.231,0
2026-05-01 00:32:00,5,0.966,15.175,0
2026-05-01 00:33:00,5,0.957,15.329,0
2026-05-01 00:34:00,5,0.957,15.1,0
2026-05-01 00:35:00,5,0.956,15.09,0
2026-05-01 00:36:00,5,0.987,15.102,0
2026-05-01 00:37:00,5,0.992,15.22,0
2026-05-01 00:38:00,5,0.984,15.491,0
2026-05-01 00:39:00,5,0.984,27.002,0
2026-05-01 00:40:00,5,0.974,15.497,0
2026-05-01 00:41:00,5,0.982,15.03,0
2026-05-01 00:42:00,5,0.981,15.425,0
2026-05-01 00:43:00,5,0.997,15.1,0
2026-05-01 00:44:00,5,0.992,15.212,0
2026-05-01 00:45:00,5,0.983,15.453,0
2026-05-01 00:46:00,5,0.981,15.145,0
2026-05-01 00:47:00,5,0.957,15.443,0
2026-05-01 00:48:00,5,0.963,15.343,0
2026-05-01 00:49:00,5,0.988,15.492,0
2026-05-01 00:50:00,5,0.977,15.248,0
2026-05-01 00:51:00,5,0.959,15.361,0
2026-05-01 00:52:00,5,0.992,15.451,0
2026-05-01 00:53:00,5,0.956,15.002,0
2026-05-01 00:54:00,5,0.967,15.391,0
2026-05-01 00:55:00,5,0.969,15.17,0
2026-05-01 00:56:00,5,0.985,15.049,0
2026-05-01 00:57:00,5,0.971,15.399,0
2026-05-01 00:58:00,5,0.97,27.17,0
2026-05-01 00:59:00,5,0.986,15.209,0
2026-05-01 01:00:00,5,0.962,15.06,0
2026-05-01 01:01:00,5,0.969,15.41,0
2026-05-01 01:02:00,5,0.986,15.371,0
2026-05-01 01:03:00,5,0.968,15.015,0
2026-05-01 01:04:00,5,0.963,15.398,0
2026-05-01 01:05:00,5,0.971,15.357,0
2026-05-01 01:06:00,5,0.994,15.304,0
2026-05-01 01:07:00,5,0.953,15.025,0
2026-05-01 01:08:00,5,0.951,15.435,0
2026-05-01 01:09:00,5,0.99,15.363,0
2026-05-01 01:10:00,5,0.998,15.283,0
2026-05-01 01:11:00,5,0.996,15.287,0
2026-05-01 01:12:00,5,0.954,15.392,0
2026-05-01 01:13:00,5,0.969,15.12,0
2026-05-01 01:14:00,5,0.96,15.307,0
2026-05-01 01:15:00,5,0.962,15.064,0
2026-05-01 01:16:00,5,0.982,15.045,0
2026-05-01 01:17:00,5,0.977,15.351,0
2026-05-01 01:18:00,5,0.979,28.408,0
2026-05-01 01:19:00,5,0.968,15.079,0
2026-05-01 01:20:00,5,0.956,15.129,0
2026-05-01 01:21:00,5,0.998,15.028,0
2026-05-01 01:22:00,5,0.951,15.478,0
2026-05-01 01:23:00,5,0.951,15.039,0
2026-05-01 01:24:00,5,0.984,15.487,0
2026-05-01 01:25:00,5,0.966,15.064,0
2026-05-01 01:26:00,5,0.97,15.458,0
2026-05-01 01:27:00,5,0.972,15.323,0
2026-05-01 01:28:00,5,0.991,15.157,0
2026-05-01 01:29:00,5,0.969,15.184,0
2026-05-01 01:30:00,5,0.975,15.425,0
2026-05-01 01:31:00,5,0.956,15.024,0
2026-05-01 01:32:00,5,0.961,15.089,0
2026-05-01 01:33:00,5,0.962,15.143,0
2026-05-01 01:34:00,5,0.97,15.493,0
2026-05-01 01:35:00,5,0.973,15.043,0
2026-05-01 01:36:00,5,0.975,15.185,0
2026-05-01 01:37:00,5,0.961,35.364,0
2026-05-01 01:38:00,5,0.951,15.019,0
2026-05-01 01:39:00,5,0.974,15.399,0
2026-05-01 01:40:00,5,0.995,15.272,0
2026-05-01 01:41:00,5,0.986,15.485,0
2026-05-01 01:42:00,5,0.951,15.294,0
2026-05-01 01:43:00,5,0.968,15.073,0
2026-05-01 01:44:00,5,0.954,15.159,0
2026-05-01 01:45:00,5,0.962,15.374,0
2026-05-01 01:46:00,5,0.985,15.429,0
2026-05-01 01:47:00,5,0.972,15.1,0
2026-05-01 01:48:00,5,0.982,15.447,0
2026-05-01 01:49:00,5,0.991,15.154,0
2026-05-01 01:50:00,5,0.983,15.485,0
2026-05-01 01:51:00,5,0.987,15.294,0
2026-05-01 01:52:00,5,0.973,15.013,0
2026-05-01 01:53:00,5,1.0,15.265,0
2026-05-01 01:54:00,5,0.998,15.258,0
2026-05-01 01:55:00,5,0.999,15.424,0
2026-05-01 01:56:00,5,0.956,15.224,0
2026-05-01 01:57:00,5,0.979,26.1,0
2026-05-01 01:58:00,5,0.962,15.433,0
2026-05-01 01:59:00,5,0.984,15.07,0
2026-05-01 02:00:00,5,0.998,15.455,0
2026-05-01 02:01:00,5,0.96,15.481,0
2026-05-01 02:02:00,5,0.956,15.258,0
2026-05-01 02:03:00,5,0.958,15.2,0
2026-05-01 02:04:00,5,0.974,15.172,0
2026-05-01 02:05:00,5,0.954,15.405,0
2026-05-01 02:06:00,5,0.976,15.144,0
2026-05-01 02:07:00,5,0.976,15.14,0
2026-05-01 02:08:00,5,0.967,15.182,0
2026-05-01 02:09:00,5,0.98,15.071,0
2026-05-01 02:10:00,5,0.991,15.143,0
2026-05-01 02:11:00,5,0.975,15.294,0
2026-05-01 02:12:00,5,0.959,15.061,0
2026-05-01 02:13:00,5,0.971,15.032,0
2026-05-01 02:14:00,5,0.988,15.008,0
2026-05-01 02:15:00,5,0.997,15.304,0
2026-05-01 02:16:00,5,0.975,15.197,0
2026-05-01 02:17:00,5,0.978,31.15,0
2026-05-01 02:18:00,5,0.965,15.275,0
2026-05-01 02:19:00,5,0.966,15.201,0
2026-05-01 02:20:00,5,0.953,15.45,0
2026-05-01 02:21:00,5,0.954,15.245,0
2026-05-01 02:22:00,5,0.984,15.379,0
2026-05-01 02:23:00,5,0.951,15.453,0
2026-05-01 02:24:00,5,0.97,15.12,0
2026-05-01 02:25:00,5,0.99,15.167,0
2026-05-01 02:26:00,5,0.95,15.075,0
2026-05-01 02:27:00,5,0.961,15.434,0
2026-05-01 02:28:00,5,0.989,15.426,0
2026-05-01 02:29:00,5,1.0,15.243,0
2026-05-01 02:30:00,5,0.98,15.244,0
2026-05-01 02:31:00,5,0.975,15.23,0
2026-05-01 02:32:00,5,0.986,15.308,0
2026-05-01 02:33:00,5,0.997,15.265,0
2026-05-01 02:34:00,5,0.991,15.327,0
2026-05-01 02:35:00,5,0.983,15.028,0
2026-05-01 02:36:00,5,0.956,33.315,0
2026-05-01 02:37:00,5,0.993,15.045,0
2026-05-01 02:38:00,5,0.981,15.395,0
2026-05-01 02:39:00,5,0.985,15.164,0
2026-05-01 02:40:00,5,0.97,15.057,0
2026-05-01 02:41:00,5,0.972,15.489,0
2026-05-01 02:42:00,5,0.999,15.026,0
2026-05-01 02:43:00,5,0.999,15.489,0
2026-05-01 02:44:00,5,0.95,15.303,0
2026-05-01 02:45:00,5,0.955,15.025,0
2026-05-01 02:46:00,5,0.992,15.377,0
2026-05-01 02:47:00,5,0.97,15.353,0
2026-05-01 02:48:00,5,0.966,15.427,0
2026-05-01 02:49:00,5,0.954,15.323,0
2026-05-01 02:50:00,5,0.988,15.126,0
2026-05-01 02:51:00,5,0.991,15.036,0
2026-05-01 02:52:00,5,0.967,15.019,0
2026-05-01 02:53:00,5,0.966,15.161,0
2026-05-01 02:54:00,5,0.998,15.148,0
2026-05-01 02:55:00,5,0.98,15.49,0
2026-05-01 02:56:00,5,0.972,32.45,0
2026-05-01 02:57:00,5,0.974,15.348,0
2026-05-01 02:58:00,5,0.995,15.471,0
2026-05-01 02:59:00,5,0.957,15.374,0
2026-05-01 03:00:00,5,0.981,15.083,0
2026-05-01 03:01:00,5,0.966,15.08,0
2026-05-01 03:02:00,5,0.962,15.232,0
2026-05-01 03:03:00,5,0.954,15.27,0
2026-05-01 03:04:00,5,0.971,15.462,0
2026-05-01 03:05:00,5,0.995,15.234,0
2026-05-01 03:06:00,5,0.956,15.188,0
2026-05-01 03:07:00,5,0.996,15.329,0
2026-05-01 03:08:00,5,0.953,15.212,0
2026-05-01 03:09:00,5,0.981,15.106,0
2026-05-01 03:10:00,5,0.994,15.08,0
2026-05-01 03:11:00,5,0.987,15.357,0
2026-05-01 03:12:00,5,0.965,15.009,0
2026-05-01 03:13:00,5,0.959,15.22,0
2026-05-01 03:14:00,5,0.976,15.391,0
2026-05-01 03:15:00,5,0.96,27.943,0
2026-05-01 03:16:00,5,0.986,15.086,0
2026-05-01 03:17:00,5,0.959,15.223,0
2026-05-01 03:18:00,5,0.982,15.415,0
2026-05-01 03:19:00,5,0.953,15.185,0
2026-05-01 03:20:00,5,0.978,15.271,0
2026-05-01 03:21:00,5,0.989,15.467,0
2026-05-01 03:22:00,5,0.962,15.097,0
2026-05-01 03:23:00,5,0.973,15.324,0
2026-05-01 03:24:00,5,0.962,15.257,0
2026-05-01 03:25:00,5,0.989,15.367,0
2026-05-01 03:26:00,5,0.971,15.041,0
2026-05-01 03:27:00,5,0.982,15.253,0
2026-05-01 03:28:00,5,0.953,15.211,0
2026-05-01 03:29:00,5,0.987,15.441,0
2026-05-01 03:30:00,5,0.984,15.198,0
2026-05-01 03:31:00,5,0.991,15.283,0
2026-05-01 03:32:00,5,0.973,15.429,0
2026-05-01 03:33:00,5,0.975,15.16,0
2026-05-01 03:34:00,5,0.975,15.35,0
2026-05-01 03:35:00,5,0.984,31.997,0
2026-05-01 03:36:00,5,0.964,15.081,0
2026-05-01 03:37:00,5,0.984,15.492,0
2026-05-01 03:38:00,5,0.992,15.028,0
2026-05-01 03:39:00,5,0.968,15.362,0
2026-05-01 03:40:00,5,0.97,15.296,0
2026-05-01 03:41:00,5,0.999,15.394,0
2026-05-01 03:42:00,5,0.992,15.137,0
2026-05-01 03:43:00,5,0.958,15.375,0
2026-05-01 03:44:00,5,0.982,15.392,0
2026-05-01 03:45:00,5,0.966,15.334,0
2026-05-01 03:46:00,5,0.997,15.226,0
2026-05-01 03:47:00,5,0.965,15.004,0
2026-05-01 03:48:00,5,0.991,15.041,0
2026-05-01 03:49:00,5,0.994,15.497,0
2026-05-01 03:50:00,5,0.968,15.03,0
2026-05-01 03:51:00,5,0.964,15.209,0
2026-05-01 03:52:00,5,0.951,15.002,0
2026-05-01 03:53:00,5,0.957,15.196,0
2026-05-01 03:54:00,5,0.982,35.864,0
2026-05-01 03:55:00,5,0.994,15.387,0
2026-05-01 03:56:00,5,1.0,15.465,0
2026-05-01 03:57:00,5,0.985,15.231,0
2026-05-01 03:58:00,5,0.974,15.299,0
2026-05-01 03:59:00,5,0.989,15.182,0
2026-05-01 04:00:00,5,0.99,15.253,0
2026-05-01 04:01:00,5,0.983,15.242,0
2026-05-01 04:02:00,5,0.977,15.313,0
2026-05-01 04:03:00,5,0.991,15.462,0
2026-05-01 04:04:00,5,0.969,15.161,0
2026-05-01 04:05:00,5,0.964,15.424,0
2026-05-01 04:06:00,5,0.986,15.219,0
2026-05-01 04:07:00,5,0.982,15.349,0
2026-05-01 04:08:00,5,0.98,15.324,0
2026-05-01 04:09:00,5,0.988,15.159,0
2026-05-01 04:10:00,5,0.956,15.102,0
2026-05-01 04:11:00,5,0.982,15.37,0
2026-05-01 04:12:00,5,0.979,15.352,0
2026-05-01 04:13:00,5,0.991,15.123,0
2026-05-01 04:14:00,5,0.99,36.808,0
2026-05-01 04:15:00,5,0.998,15.241,0
2026-05-01 04:16:00,5,0.973,15.346,0
2026-05-01 04:17:00,5,0.996,15.447,0
2026-05-01 04:18:00,5,0.997,15.103,0
2026-05-01 04:19:00,5,0.992,15.138,0
2026-05-01 04:20:00,5,0.961,15.352,0
2026-05-01 04:21:00,5,0.976,15.009,0
2026-05-01 04:22:00,5,0.952,15.002,0
2026-05-01 04:23:00,5,0.963,15.158,0
2026-05-01 04:24:00,5,0.996,15.264,0
2026-05-01 04:25:00,5,0.973,15.165,0
2026-05-01 04:26:00,5,0.982,15.462,0
2026-05-01 04:27:00,5,0.991,15.07,0
2026-05-01 04:28:00,5,0.994,15.144,0
2026-05-01 04:29:00,5,0.994,15.138,0
2026-05-01 04:30:00,5,0.984,15.094,0
2026-05-01 04:31:00,5,0.952,15.141,0
2026-05-01 04:32:00,5,0.982,15.225,0
2026-05-01 04:33:00,5,0.969,15.409,0
2026-05-01 04:34:00,5,0.992,35.296,0
2026-05-01 04:35:00,5,0.987,15.338,0
2026-05-01 04:36:00,5,0.985,15.195,0
2026-05-01 04:37:00,5,0.97,15.015,0
2026-05-01 04:38:00,5,0.988,15.293,0
2026-05-01 04:39:00,5,0.964,15.259,0
2026-05-01 04:40:00,5,0.986,15.023,0
2026-05-01 04:41:00,5,0.963,15.195,0
2026-05-01 04:42:00,5,0.983,15.407,0
2026-05-01 04:43:00,5,0.987,15.459,0
2026-05-01 04:44:00,5,0.985,15.249,0
2026-05-01 04:45:00,5,0.984,15.132,0
2026-05-01 04:46:00,5,0.987,15.41,0
2026-05-01 04:47:00,5,0.999,15.277,0
2026-05-01 04:48:00,5,0.998,15.025,0
2026-05-01 04:49:00,5,0.953,15.215,0
2026-05-01 04:50:00,5,0.951,15.396,0
2026-05-01 04:51:00,5,0.996,15.057,0
2026-05-01 04:52:00,5,0.977,15.303,0
2026-05-01 04:53:00,5,0.961,35.51,0
2026-05-01 04:54:00,5,0.97,15.336,0
2026-05-01 04:55:00,5,0.966,15.34,0
2026-05-01 04:56:00,5,0.978,15.478,0
2026-05-01 04:57:00,5,0.973,15.056,0
2026-05-01 04:58:00,5,0.961,15.463,0
2026-05-01 04:59:00,5,0.956,15.102,0
2026-05-01 05:00:00,5,0.958,15.162,0
2026-05-01 05:01:00,5,0.965,15.205,0
2026-05-01 05:02:00,5,0.994,15.191,0
2026-05-01 05:03:00,5,0.961,15.2,0
2026-05-01 05:04:00,5,0.97,15.296,0
2026-05-01 05:05:00,5,0.959,15.039,0
2026-05-01 05:06:00,5,0.964,15.458,0
2026-05-01 05:07:00,5,0.955,15.368,0
2026-05-01 05:08:00,5,0.961,15.415,0
2026-05-01 05:09:00,5,0.977,15.238,0
2026-05-01 05:10:00,5,0.995,15.195,0
2026-05-01 05:11:00,5,0.999,15.496,0
2026-05-01 05:12:00,5,0.977,15.17,0
2026-05-01 05:13:00,5,0.952,30.842,0
2026-05-01 05:14:00,5,0.967,15.469,0
2026-05-01 05:15:00,5,0.972,15.134,0
2026-05-01 05:16:00,5,0.981,15.396,0
2026-05-01 05:17:00,5,0.962,15.487,0
2026-05-01 05:18:00,5,0.954,15.227,0
2026-05-01 05:19:00,5,0.976,15.165,0
2026-05-01 05:20:00,5,0.994,15.046,0
2026-05-01 05:21:00,5,0.955,15.467,0
2026-05-01 05:22:00,5,0.991,15.441,0
2026-05-01 05:23:00,5,0.957,15.009,0
2026-05-01 05:24:00,5,0.999,15.013,0
2026-05-01 05:25:00,5,1.0,15.189,0
2026-05-01 05:26:00,5,0.97,15.449,0
2026-05-01 05:27:00,5,0.968,15.047,0
2026-05-01 05:28:00,5,0.971,15.127,0
2026-05-01 05:29:00,5,0.953,15.181,0
2026-05-01 05:30:00,5,0.964,15.124,0
2026-05-01 05:31:00,5,0.997,15.265,0
2026-05-01 05:32:00,5,0.97,36.768,0
2026-05-01 05:33:00,5,0.993,15.044,0
2026-05-01 05:34:00,5,0.983,15.347,0
2026-05-01 05:35:00,5,0.95,15.433,0
2026-05-01 05:36:00,5,0.977,15.37,0
2026-05-01 05:37:00,5,0.993,15.067,0
2026-05-01 05:38:00,5,0.969,15.256,0
2026-05-01 05:39:00,5,0.982,15.359,0
2026-05-01 05:40:00,5,0.951,15.435,0
2026-05-01 05:41:00,5,0.998,15.142,0
2026-05-01 05:42:00,5,0.982,15.037,0
2026-05-01 05:43:00,5,0.956,15.44,0
2026-05-01 05:44:00,5,0.983,15.352,0
2026-05-01 05:45:00,5,0.956,15.112,0
2026-05-01 05:46:00,5,0.983,15.35,0
2026-05-01 05:47:00,5,0.978,15.447,0
2026-05-01 05:48:00,5,0.976,15.077,0
2026-05-01 05:49:00,5,0.983,15.357,0
2026-05-01 05:50:00,5,0.977,15.046,0
2026-05-01 05:51:00,5,0.965,15.107,0
2026-05-01 05:52:00,5,0.987,27.903,0
2026-05-01 05:53:00,5,0.993,15.206,0
2026-05-01 05:54:00,5,0.992,15.007,0
2026-05-01 05:55:00,5,0.952,15.418,0
2026-05-01 05:56:00,5,0.994,15.199,0
2026-05-01 05:57:00,5,0.975,15.5,0
2026-05-01 05:58:00,5,0.988,15.492,0
2026-05-01 05:59:00,5,0.996,15.414,0
2026-05-01 06:00:00,5,0.978,15.291,0
2026-05-01 06:01:00,5,0.973,15.422,0
2026-05-01 06:02:00,5,0.96,15.445,0
2026-05-01 06:03:00,5,0.987,15.206,0
2026-05-01 06:04:00,5,0.994,15.446,0
2026-05-01 06:05:00,5,0.987,15.284,0
2026-05-01 06:06:00,5,0.984,15.032,0
2026-05-01 06:07:00,5,0.97,15.196,0
2026-05-01 06:08:00,5,0.979,15.144,0
2026-05-01 06:09:00,5,0.967,15.053,0
2026-05-01 06:10:00,5,0.986,15.368,0
